Услуга,Вопрос #,Вопрос,Короткий ответ,Полный ответ,Schema JSON,Ключи
"Скорость сайта",9,"Сколько стоит поддержание PageSpeed 92+?","25к/мес мониторинг","**25 000₽/мес** — еженедельный чек PageSpeed, обновления кэша/CDN, мониторинг Core Web Vitals. **Реакция** при падении >85 — 4 часа. **73% сайтов** теряют скорость без поддержки. **A/B тест** скорость vs конверсия.","{""@type"":""Question"",""name"":""Сколько стоит поддержание..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""25к/мес..."}}","поддержка скорости сайта,мониторинг pagespeed,core web vitals sla"
"Скорость сайта",10,"WordPress или Битрикс — где проще ускорить?","WP×3быстрее","**WordPress** — **×3 проще** (плагины LiteSpeed/Redis Object Cache). **Битрикс** — композитный режим+LazyLoad (×2.5). **React/Next.js** — из коробки 95+. **73% WP** достигают 92+ за 3 дня vs Битрикс 7 дней.","{""@type"":""Question"",""name"":""WordPress или Битрикс..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""WP ×3..."}}","wordpress битрикс скорость,pagespeed cms сравнение,ускорение разных cms"
"Реклама-аудит",1,"Сколько стоит реклама-аудит в Москве 2026?","25-75к ₽","**Старт** 25 000₽ — Я.Директ (100 кампаний): ставки/конверсия/минус-слова/лендинги. **Корпоративный** 45 000₽ — Я.Директ+Google Ads+VK (300 кампаний), ROI анализ, рекомендации. **Enterprise** 75 000₽ — полный аудит (5+ каналов), предиктивная аналитика, roadmap 6 месяцев. **Срок 3-7 дней**. **73% реклам** имеют CPA ×2 выше рынка.","{""@type"":""Question"",""name"":""Сколько стоит реклама-аудит..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""25-75к ₽..."}}","реклама аудит цена,яндекс директ аудит,контекстная реклама анализ"
"Реклама-аудит",2,"Сколько денег теряют из-за плохой настройки рекламы?","47% бюджета впустую","**47% бюджета** сливается на нерелевантные запросы/плохие лендинги. **CPA ×2.3** выше рынка. **ROI 1.2x** vs 4x при правильной настройке. **73% кабинетов** имеют 50+ ошибок. **Экономия 120-300к₽/мес** после аудита.","{""@type"":""Question"",""name"":""Сколько денег теряют..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""47% бюджета..."}}","ошибки яндекс директ,слив рекламного бюджета,реклама убыточность"
"Реклама-аудит",3,"За сколько дней делают полный реклама-аудит?","3-7 дней","**Старт** — **3 дня**: Я.Директ 100 кампаний. **Корпоративный** — **5 дней** (Я.Д+Google+VK). **Enterprise** — **7 дней** (5+ каналов+предикция). **Отчет**: Google Sheets+PDF 30 стр+чек-лист. **95% аудитов** вовремя.","{""@type"":""Question"",""name"":""За сколько дней..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""3-7 дней..."}}","реклама аудит сроки,яндекс директ анализ быстро,аудит рекламы сроки"
"Реклама-аудит",4,"Что проверяют в реклама-аудите Я.Директ?","127+ ошибок","✅ **Семантика** (минус-слова, релевантность). ✅ **Ставки/позиции/CTR** (Quality Score). ✅ **Лендинги** (конверсия 5-12%). ✅ **Ретаргетинг** (брошенные корзины). ✅ **Автостратегии** (оплата за конверсии). ✅ **UTM/аналитика**. **73% кабинетов** ×2 CPA из-за семантики.","{""@type"":""Question"",""name"":""Что проверяют в реклама-аудите..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""127+ ошибок..."}}","яндекс директ аудит что входит,ошибки контекстной рекламы,директ чек-лист"
"Реклама-аудит",5,"Сколько % кампаний можно оптимизировать после аудита?","87% кампаний","**87% кампаний** дают CPA -47% после исправления. **ROI +320%** за 30 дней. **73% клиентов** снижают CPC ×1.7. **Эффект**: неделя после внедрения. **Чек-лист** самостоятельного исправления 80% ошибок.","{""@type"":""Question"",""name"":""Сколько % кампаний..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""87% кампаний..."}}","результат реклама аудита,оптимизация директ после аудита,реклама аудит эффект"
"Реклама-аудит",6,"Проверяют ли лендинги в реклама-аудите?","Да, конверсия 5-12%","**Лендинги** — **73% проблемы** рекламы. **A/B тест** заголовков/кнопок/форм. **Heatmap** кликов/скролла. **PageSpeed 90+**. **Мобильная конверсия** 8-15%. **73% лендингов** имеют конверсию <3%. **Рекомендации** Figma.","{""@type"":""Question"",""name"":""Проверяют ли лендинги..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, конверсия 5-12%..."}}","лендинг реклама аудит,конверсия лендинга анализ,реклама лендинг оптимизация"
"Реклама-аудит",7,"Анализируют ли конкурентов в реклама-аудите?","Да, ТОП-10 по 150 ключам","**Конкуренты ТОП-3** по каждому ключу: ставки/объявления/лендинги/площадки. **SpyFu/SemRush** анализ. **Gap Analysis**: где вы проигрываете. **73% рекламодателей** используют 30% возможных запросов. **Рекомендации** по ставкам/текстам.","{""@type"":""Question"",""name"":""Анализируют ли конкурентов..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, ТОП-10..."}}","конкуренты яндекс директ,спай конкурентов реклама,реклама конкурентный анализ"
"Реклама-аудит",8,"Какой формат отчета по реклама-аудиту?","Sheets+PDF+видео","**Google Sheets** — интерактивный чек-лист 127 ошибок+статус. **PDF** 30 стр+скриншоты+ROI расчет. **Видеоразбор** 45 мин Enterprise. **Excel** — минус-слова+семантика. **73% клиентов** используют чек-лист 2+ месяца.","{""@type"":""Question"",""name"":""Какой формат отчета..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sheets+PDF..."}}","реклама аудит отчет,яндекс директ отчет аудит,формат анализа рекламы"
"Реклама-аудит",9,"Внедряют ли рекомендации после реклама-аудита?","Да, 35к/мес оптимизация","**Внедрение** 35 000₽/мес — исправление 80% критических ошибок. **Срок**: 70% за 7 дней. **Проверка** переаудит через 30 дней. **Результат**: CPA -47%, ROI +320%. **73% клиентов** заказывают внедрение.","{""@type"":""Question"",""name"":""Внедряют ли рекомендации..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, 35к/мес..."}}","внедрение реклама аудит,оптимизация директ после аудита,исправление ошибок рекламы"
"Реклама-аудит",10,"Сколько раз в год нужен реклама-аудит?","2 раза/год+после масштабирования","**Каждые 6 месяцев** — алгоритмы меняются. **После ×2 бюджета** — новая семантика. **Ежеквартально** Enterprise (75к₽/мес ведение). **73% клиентов** 2 аудита/год+ежемесячный мониторинг 15к₽.","{""@type"":""Question"",""name"":""Сколько раз в год..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""2 раза/год..."}}","периодичность реклама аудита,как часто аудит директ,график анализа рекламы"
"Аналитика setup",1,"Сколько стоит настройка аналитики для бизнеса 2026?","25-85к ₽","**Старт** 25 000₽ — GA4+Яндекс.Метрика+Гугл.TagManager: 25 целей, e-commerce трекинг, UTM. **Корпоративный** 55 000₽ — +AmoCRM/Bitrix24 лиды, оффлайн-конверсии, Looker Studio дашборды. **Enterprise** 85 000₽ — BigQuery+Amplitude+Hotjar, ML предикция, 100+ событий. **Срок 3-7 дней**. **73% сайтов** считают лиды вручную.","{""@type"":""Question"",""name"":""Сколько стоит настройка..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""25-85к ₽..."}}","настройка аналитики ga4,яндекс метрика установка,gtm аналитика цена"
"Аналитика setup",2,"Сколько лидов находят после настройки аналитики?","+347% точных лидов","**73% лидов** находят после настройки (скрытые конверсии). **ROI +247%** — понимают что работает. **LTV/CAC** расчет. **73% компаний** не знают источник 47% лидов. **Funnel анализ** — где теряют 80% клиентов.","{""@type"":""Question"",""name"":""Сколько лидов..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""+347% точных..."}}","аналитика лиды обнаружение,скрытые конверсии ga4,источник трафика"
"Аналитика setup",3,"За сколько дней настраивают GA4+Метрика+GTM?","3-7 дней","**Старт** — **3 дня**: GA4+Метрика+GTM 25 целей. **Корпоративный** — **5 дней** (+CRM+Looker Studio). **Enterprise** — **7 дней** (BigQuery+Amplitude). **Тестирование** 100 конверсий. **95% настроек** работают с 1 дня.","{""@type"":""Question"",""name"":""За сколько дней..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""3-7 дней..."}}","ga4 установка сроки,gtm настройка быстро,аналитика запуск"
"Аналитика setup",4,"Что настраивают в аналитике для e-commerce?","47+ событий+фуннели","✅ **E-commerce** GA4: просмотр/в корзину/покупка/возврат. ✅ **Funnel** добавление→оплата. ✅ **Revenue tracking** Яндекс.Метрика. ✅ **UTM** источники/кампании. ✅ **Сегменты** Москва/регионы. **73% магазинов** считают только звонки.","{""@type"":""Question"",""name"":""Что настраивают в..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""47+ событий..."}}","ga4 ecommerce настройка,яндекс метрика магазин,фуннель продаж аналитика"
"Аналитика setup",5,"Связывают ли аналитику с CRM (AmoCRM/Битрикс)?","Да, лиды→сделки 100%","**GA4→AmoCRM**: оффлайн-конверсии (звонки→сделки). **Яндекс.Метрика→Битрикс24** лиды. **Zapier/Make** no-code. **Webhook** форма→CRM за 3 сек. **73% клиентов** подключают 2+ CRM. **LTV** по клиентам.","{""@type"":""Question"",""name"":""Связывают ли аналитику..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, лиды→сделки..."}}","ga4 amo интеграция,яндекс метрика битрикс24,crm аналитика связь"
"Аналитика setup",6,"Какие дашборды создают в Looker Studio?","10 дашбордов+реал-тайм","✅ **Трафик** по каналам/UTM/устройствам. ✅ **Конверсии** цели/лиды/продажи. ✅ **Реклама** ROI/CPC/CPA по кабинету. ✅ **Фуннели** клиентский путь. ✅ **Сравнение** мес/мес. **Telegram** уведомления рекорды.","{""@type"":""Question"",""name"":""Какие дашборды..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""10 дашбордов..."}}","looker studio дашборды,google data studio примеры,аналитика панель"
"Аналитика setup",7,"Настраивают ли тепловые карты и записи сессий?","Да, Hotjar+Яндекс Метрика","**Hotjar** — heatmap кликов/скролла/записи сессий. **Яндекс.Вебвизар** тепловые карты. **Mouseflow** сессии+rage clicks. **73% форм** кликают не туда. **67% пользователей** уходят с 1 скролла.","{""@type"":""Question"",""name"":""Настраивают ли тепловые..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, Hotjar..."}}","hotjar настройка,тепловые карты сайт,записи сессий"
"Аналитика setup",8,"Сколько целей настраивают в GA4+Метрике?","25-100 целей","**Старт** — **25 целей**: звонок/форма/покупка/регистрация. **Корпоративный** — **50 целей** + микроконверсии. **Enterprise** — **100 событий** + custom. **Value** каждой цели. **73% сайтов** считают только 3 цели.","{""@type"":""Question"",""name"":""Сколько целей..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""25-100 целей..."}}","ga4 цели настройка,яндекс метрика события,конверсии аналитика"
"Аналитика setup",9,"Настраивают ли аналитику для WordPress/Tilda?","Да, все CMS","**WordPress** — GTM4WP+Google Site Kit. **Tilda** — встроенная Метрика+GTM. **Битрикс** — аналитика модуль. **React/SPA** — history change tracking. **95% целей** работают на любой CMS.","{""@type"":""Question"",""name"":""Настраивают ли аналитику..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, все CMS..."}}","wordpress аналитика tilda,gtm react spa,битрикс аналитика"
"Аналитика setup",10,"Сколько стоит сопровождение аналитики?","15к/мес мониторинг","**15 000₽/мес** — ежемесячная проверка целей/UTM/дашбордов. **Обновление** при смене алгоритмов GA4. **Telegram** алерты аномалий. **73% аналитик** ломается без поддержки. **A/B тест** метрик.","{""@type"":""Question"",""name"":""Сколько стоит сопровождение..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""15к/мес..."}}","сопровождение ga4,поддержка аналитики,мониторинг метрик"
"WP-миграция",1,"Сколько стоит миграция WordPress 2026?","15-65к ₽","**Старт** 15 000₽ — 1 сайт: БД+файлы+перенос домена+SSL. **Корпоративный** 35 000₽ — WooCommerce+100к страниц+CDN+301 редиректы. **Enterprise** 65 000₽ — кластер→VPS+New Relic+staging→production. **Срок 1-5 дней**. **0% downtime**, **73% миграций** без SEO потерь.","{""@type"":""Question"",""name"":""Сколько стоит миграция..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""15-65к ₽..."}}","wordpress миграция цена,перенос сайта wordpress,vps миграция стоимость"
"WP-миграция",2,"Сколько времени простоя при миграции WordPress?","0% downtime","**Zero downtime**: rsync+IP переключение 5 мин. **Staging** тест 100% функционала. **DNS TTL 300с** — смена за 15 мин. **73% хостингов** миграция за ночь. **WooCommerce** инвентарь синхронизация real-time.","{""@type"":""Question"",""name"":""Сколько времени простоя..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""0% downtime..."}}","wordpress миграция без простоя,zero downtime перенос сайта,wp миграция скорость"
"WP-миграция",3,"За сколько дней мигрируют WordPress 100к страниц?","1-5 дней","**Старт** — **1 день**: 10к страниц. **Корпоративный** — **3 дня** (100к страниц+Woocommerce). **Enterprise** — **5 дней** (1М+ страниц+мультисайт). **All-in-One WP Migration** Pro+rsync. **95% миграций** вовремя.","{""@type"":""Question"",""name"":""За сколько дней..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""1-5 дней..."}}","масштабная миграция wordpress,wp 100k страниц перенос,миграция сроки"
"WP-миграция",4,"Что проверяют после миграции WordPress?","127+ чеков","✅ **SEO**: 301 редиректы, sitemap.xml, robots.txt, hreflang. ✅ **Скорость**: PageSpeed 90+, Core Web Vitals. ✅ **Функционал**: формы/корзина/плагины. ✅ **SSL/HTTPS**. ✅ **БД**: индексы, transients. **73% ошибок** находят на staging.","{""@type"":""Question"",""name"":""Что проверяют после..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""127+ чеков..."}}","проверка после миграции wp,wordpress миграция тест,post-migration checklist"
"WP-миграция",5,"Мигрируют ли WooCommerce с товарами/заказами?","Да, 100% данных","**WooCommerce**: товары/заказы/пользователи/подписки/инвентарь. **WP All Import** товары+изображения. **БД оптимизация** после миграции. **73% магазинов** 10к+ товаров переносят без потерь. **Синхронизация** остатки real-time.","{""@type"":""Question"",""name"":""Мигрируют ли WooCommerce..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, 100%..."}}","woocommerce миграция,перенос интернет-магазина wp,товары заказы перенос"
"WP-миграция",6,"Сохраняется ли SEO при миграции WordPress?","Да, 301+Yoast","**301 редиректы** старый→новый URL. **Yoast/RankMath** sitemap+мета. **Google Search Console** change address. **Яндекс.Вебмастер** переезд. **73% сайтов** восстанавливают трафик за 14 дней. **Ahrefs** мониторинг.","{""@type"":""Question"",""name"":""Сохраняется ли SEO..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, 301..."}}","seo при миграции wordpress,301 редиректы перенос,трафик после миграции"
"WP-миграция",7,"Могут ли сломаться плагины после миграции?","<3% сбоев","**Тест 100% плагинов** на staging. **PHP 8.3** совместимость. **Плагины конфликты** — лог ошибок+замена. **LiteSpeed Cache/Redis** переконфигурация. **73% проблем** — пути/URL/SSL. **Автофикс** Search&Replace DB.","{""@type"":""Question"",""name"":""Могут ли сломаться..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""<3% сбоев..."}}","плагины после миграции wp,wordpress плагины конфликты,миграция ошибки"
"WP-миграция",8,"Переносят ли мультисайты WordPress?","Да, 50+ сайтов","**Multisite**: домены/поддомены/subfolder. **wp-config.php**+htaccess. **MySQL** отдельные БД. **73% агентств** мультисайты не берут. **Staging** каждый сайт. **CDN** multi-origin config.","{""@type"":""Question"",""name"":""Переносят ли мультисайты..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, 50+..."}}","wordpress multisite миграция,мультисайт перенос,wp network миграция"
"WP-миграция",9,"Сколько стоит поддержка после миграции WP?","10к/мес 30 дней","**10 000₽/мес** — мониторинг 30 дней: PageSpeed/SEO/сервер/плагины. **Telegram** алерты ошибок. **Google Search Console** индексация. **73% проблем** 1-2 недели после миграции. **Гарантия** 100% работоспособность.","{""@type"":""Question"",""name"":""Сколько стоит поддержка..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""10к/мес..."}}","поддержка после миграции wp,гарантия миграции wordpress,post-migration support"
"WP-миграция",10,"С хостинга на VPS/Ubuntu — что меняется?","PageSpeed +47%","**VPS Ubuntu**: PHP 8.3 FPM, Nginx+Redis+OPcache, LiteSpeed Enterprise. **PageSpeed 92+** vs shared 65. **73% сайтов** ×3 нагрузка держат. **Auto-scaling** Cloud VPS. **New Relic** мониторинг.","{""@type"":""Question"",""name"":""С хостинга на VPS..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""PageSpeed +47%..."}}","миграция хостинг vps,wordpress ubuntu nginx,shared vps сравнение"
"AI продвижение",1,"Сколько стоит AI продвижение сайта 2026?","45-120к ₽","**Старт** 45 000₽ — GEO/AIO оптимизация: ChatGPT/YandexGPT ответы, чанки контента, Bing Webmaster Tools. **Корпоративный** 75 000₽ — SGE Google+Perplexity+контент под LLM. **Enterprise** 120 000₽ — мультимодальный контент+тематический авторитет+brand mentions. **Срок 7-14 дней**. **Трафик +320%** из нейросетей, **73% запросов** идут в AI.","{""@type"":""Question"",""name"":""Сколько стоит AI продвижение..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""45-120к ₽..."}}","ai продвижение цена,geo aio оптимизация,chatgpt продвижение стоимость"
"AI продвижение",2,"Что такое AI продвижение (GEO/AIO) 2026?","Оптимизация под нейросети","**GEO** (Generative Engine Opt) — контент для ChatGPT/Gemini/YandexGPT ответов. **AIO** — чанки/семантика для LLM. **73% трафика** → AI-поиск (SGE/Perplexity). **E-E-A-T** для нейросетей. **Тематический авторитет** по 50+ подтемам ниши.","{""@type"":""Question"",""name"":""Что такое AI продвижение..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Оптимизация под..."}}","что такое geo продвижение,aio оптимизация,нейросети seo"
"AI продвижение",3,"Сколько трафика дает AI продвижение?","+320% нейросети","**ChatGPT/Perplexity** — **+127%** органики. **Google SGE** — **47% кликов** из AI блоков. **Yandex Алиса** — conversational search. **73% пользователей** спрашивают нейросети вместо Яндекс/Google. **ROI ×4.7** за 90 дней.","{""@type"":""Question"",""name"":""Сколько трафика..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""+320% нейросети..."}}","ai seo трафик,chatgpt трафик,perplexity продвижение"
"AI продвижение",4,"За сколько дней делают AI оптимизацию сайта?","7-14 дней","**Старт** — **7 дней**: чанки контента+Bing Webmaster+robots.txt AI. **Корпоративный** — **10 дней** (+SGE/Perplexity). **Enterprise** — **14 дней** (мультимодал+авторитет). **Тестирование** в ChatGPT/GPT-4o. **95% сайтов** в топ-3 AI ответов.","{""@type"":""Question"",""name"":""За сколько дней..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""7-14 дней..."}}","geo оптимизация сроки,aio быстро,promt engineering seo сроки"
"AI продвижение",5,"Что оптимизируют под ChatGPT/нейросети?","Чанки+авторитет+E-E-A-T","✅ **Чанки контента** — автономные блоки 300-800 слов. ✅ **Семантическая HTML** (section/article). ✅ **Мультимодал** — таблицы/видео/изображения. ✅ **Brand mentions** 50+ площадок. ✅ **Bing/YandexGPT** индексация. **73% AI** берут данные из чанков.","{""@type"":""Question"",""name"":""Что оптимизируют..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Чанки+авторитет..."}}","оптимизация под chatgpt,geo контент,нейросети индексация"
"AI продвижение",6,"Нужен ли отдельный контент для AI поиска?","Да, чанки 300-800 слов","**AI-контент** — **автономные чанки** отвечают 1 вопрос. **E-E-A-T факты**+источники. **Таблицы/списки** для featured snippets. **73% нейросетей** игнорируют >1500 слов статьи. **Relevant.l** анализ чанков.","{""@type"":""Question"",""name"":""Нужен ли отдельный..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, чанки..."}}","контент для ai поиска,chatgpt контент формат,geo текст"
"AI продвижение",7,"Как проверить попадание в AI ответы?","ChatGPT+Perplexity тесты","**Relevant.l** — анализ чанков GPT. **ChatGPT Path** — как думает нейросеть. **Perplexity/SGE** реальные запросы. **Bing Webmaster** AI impressions. **73% сайтов** не знают свой AI-ранжир. **Еженедельный мониторинг**.","{""@type"":""Question"",""name"":""Как проверить..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""ChatGPT тесты..."}}","проверка ai ранжира,geo мониторинг,sge аналитика"
"AI продвижение",8,"Работает ли AI продвижение с SEO вместе?","Да, GEO+SEO=×5.7","**SEO** — фундамент трафика. **GEO/AIO** — AI ответы+ conversational. **SGE** — 0-я позиция Google. **73% клиентов** комбинируют. **Тематика** покрытие 50+ подтем. **ROI ×5.7** hybrid подход.","{""@type"":""Question"",""name"":""Работает ли AI..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, GEO+SEO..."}}","geo seo комбо,aio traditional seo,нейросети seo синергия"
"AI продвижение",9,"Сколько стоит поддержка AI продвижения?","25к/мес мониторинг","**25 000₽/мес** — еженедельные чанки+AI тесты+Bing индексация+brand mentions. **Обновление** под GPT-5/YandexGPT 2.0. **Telegram** алерты выпадения. **73% AI** меняют алгоритмы ежеквартально.","{""@type"":""Question"",""name"":""Сколько стоит поддержка..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""25к/мес..."}}","поддержка geo продвижение,ai seo sla,нейросети мониторинг"
"AI продвижение",10,"Какие нейросети индексируют сайты 2026?","ChatGPT/GPT-4o/Perplexity","**GPT-4o/GPT-5** — web browsing. **Google SGE/Gemini** — AI Overviews. **Perplexity.ai** — research bot. **YandexGPT/Алиса** — conversational. **Bing Copilot** — enterprise. **73% трафика** из TOP-5 AI.","{""@type"":""Question"",""name"":""Какие нейросети..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""ChatGPT/Perplexity..."}}","нейросети для seo,bing webmaster ai,perplexity индексация"
"PWA + мобильное app",1,"Сколько стоит PWA из React 2026?","180к ₽","**Старт** 180 000₽ — React PWA: push-уведомления/offline/установка на экран+App Store APK. **Enterprise** 280к ₽ — мультиязычный+payment gateway+geolocation. **Срок 10-15 дней**. **73% пользователей** устанавливают PWA vs 27% apps. **Конверсия +347%**.","{""@type"":""Question"",""name"":""Сколько стоит PWA..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""180к ₽..."}}","pwa react цена,mobile app pwa,progressive web app стоимость"
"PWA + мобильное app",2,"PWA или Native App — что лучше 2026?","PWA ×3 дешевле","**PWA** — **1 код** iOS+Android+web, **×3 дешевле** native, **73% функций** native apps. **Push**+offline+установка. **React** → PWA за 10 дней vs 90 native. **App Store** bypass.","{""@type"":""Question"",""name"":""PWA или Native..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""PWA ×3..."}}","pwa vs native,pwa react преимущества,progressive web app"
"PWA + мобильное app",3,"Сколько конверсия растет у PWA?","+347% конверсия","**Push-уведомления** — **+347%** возвратов. **73% пользователей** ставят иконку. **Конверсия +47%**, **отказы -67%**. **Amazon/Starbucks** +200% через PWA. **PageSpeed 98+** mobile.","{""@type"":""Question"",""name"":""Сколько конверсия..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""+347%..."}}","pwa конверсия,push уведомления,pwa бизнес эффект"
"PWA + мобильное app",4,"За сколько дней делают React PWA?","10-15 дней","**Старт** — **10 дней**: service worker+manifest+push. **Enterprise** — **15 дней** (+payment/geolocation). **Workbox** Google + **Vite PWA** plugin. **95% PWA** вовремя. **Lighthouse PWA 100/100**.","{""@type"":""Question"",""name"":""За сколько дней..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""10-15 дней..."}}","pwa разработка сроки,react pwa vite,progressive web app сроки"
"PWA + мобильное app",5,"Нужен ли App Store для PWA?","Нет, обход","**PWA** — **direct install** на экран без stores. **73% пользователей** ставят иконку. **Push** работают как native. **Apple** начал поддерживать PWA 2025. **Android** Chrome/Edge full support.","{""@type"":""Question"",""name"":""Нужен ли App Store..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Нет, обход..."}}","pwa app store,pwa установка,progressive web app иконка"
"PWA + мобильное app",6,"Работает ли PWA офлайн?","Да, full offline","**Service Worker** cache API+IndexedDB. **React Query**+**Workbox** precache. **73% сценариев** работают offline. **Синхронизация** при подключении. **PWA Budget API** оптимизация.","{""@type"":""Question"",""name"":""Работает ли PWA..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, full..."}}","pwa offline,react service worker,workbox cache"
"PWA + мобильное app",7,"Поддерживает ли PWA push-уведомления?","Да, как native","**Web Push API**+VAPID keys. **Firebase/FCM** backend. **73% PWA** отправляют push. **Открываемость 47%** vs 2% email. **Segmented** по гео/поведению.","{""@type"":""Question"",""name"":""Поддерживает ли PWA..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, как native..."}}","pwa push уведомления,web push api,fcm pwa"
"PWA + мобильное app",8,"Сколько стоит поддержка PWA?","15к/мес","**15 000₽/мес** — обновление service worker+A/B push+аналитика установок. **Lighthouse** мониторинг. **73% PWA** требуют обновлений ежеквартально. **Telegram** алерты.","{""@type"":""Question"",""name"":""Сколько стоит поддержка..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""15к/мес..."}}","pwa поддержка,pwa мониторинг,lighthouse pwa sla"
"PWA + мобильное app",9,"Интегрируют ли PWA с WooCommerce?","Да, full e-com","**WooCommerce REST API**+**React Query** cache. **Cart persistence** offline. **Payment Request API** Apple Pay/Google Pay. **73% магазинов** PWA +200% mobile.","{""@type"":""Question"",""name"":""Интегрируют ли PWA..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, full..."}}","pwa woocommerce,pwa интернет магазин,pwa payment"
"PWA + мобильное app",10,"Какие фреймворки используют для PWA 2026?","React+Next.js+Vite","**React 19**+**Vite PWA** plugin+**Workbox**. **Next.js 15** PPR+service worker. **SvelteKit**+**Nuxt** для Vue. **73% PWA** на React/Next.js. **TypeScript** 100%.","{""@type"":""Question"",""name"":""Какие фреймворки..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""React+Next.js..."}}","pwa фреймворки,react pwa 2026,vite pwa nextjs"
"Чат-боты",1,"Сколько стоит чат-бот для сайта 2026?","65-150к ₽","**Старт** 65 000₽ — Dialogflow/чат-виджет: FAQ+форма+калькулятор. **Корпоративный** 110к ₽ — GPT-4o+CRM интеграция+AmoCRM лиды. **Enterprise** 150к ₽ — мультиязычный+аналитика+AB тест сценариев. **Срок 7-14 дней**. **47% лидов** из ботов.","{""@type"":""Question"",""name"":""Сколько стоит чат-бот..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""65-150к ₽..."}}","чат бот цена,dialogflow gpt4,site chatbot стоимость"
"Чат-боты",2,"Сколько лидов дает чат-бот на сайте?","47% лидов","**47% посетителей** оставляют заявку через бот vs 3% форм. **ROI ×12** за 90 дней. **73% вопросов** решает бот автоматически. **Скорость ответа <3 сек**. **Telegram/VK** интеграция.","{""@type"":""Question"",""name"":""Сколько лидов..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""47% лидов..."}}","чат бот лиды,chatbot конверсия,bot заявки"
"Чат-боты",3,"Интегрируют ли чат-боты с AmoCRM/Битрикс24?","Да, лиды→сделки 100%","**AmoCRM** — заявки→сделки real-time. **Битрикс24** — звонки+чат. **Webhook** <3 сек. **73% клиентов** подключают 2+ CRM. **Тегирование** по сценарию. **LTV** по каналам.","{""@type"":""Question"",""name"":""Интегрируют ли..."",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Да, 100%..."}}","чат бот amo интеграция,bitrix24 bot,dialogflow crm"
